,Name,Division,OverallScore,Rank,Wk1_Score,Wk1_Rank,Wk2_Score,Wk2_Rank,Wk3_Score,Wk3_Rank,Wk4_Score,Wk4_Rank,Wk5_Score,Wk5_Rank
45943,Mark Oldenquist,I-Men,,,95,17102,0,0,0,0,0,0,0,0
71262,Bo Bloomer,I-Men,,,95,17102,0,0,0,0,0,0,0,0
35108,Patrick Leatherman,I-Men,,,95,17102,0,0,0,0,0,0,0,0
31760,Jason Medero,I-Men,,,95,17102,0,0,0,0,0,0,0,0
55555,Glenn Plomchok,I-Men,,,95,17102,0,0,0,0,0,0,0,0
76162,Ben Dyer,I-Men,,,95,17102,0,0,0,0,0,0,0,0
78624,Andrew Corley,I-Men,,,95,17102,0,0,0,0,0,0,0,0
68199,pab sinclair,I-Men,,,95,17102,0,0,0,0,0,0,0,0
48768,jose suazo,I-Men,,,95,17102,0,0,0,0,0,0,0,0
18467,Rafael Cabrera,I-Men,,,102,11497,63,5697,0,0,0,0,0,0
15960,Robert Sabo,I-Men,,,116,3166,59,14098,0,0,0,0,0,0
39264,Joseph Pacheco,I-Men,,,105,8971,60,8355,0,0,0,0,0,0
40181,jared darensbourg,I-Men,,,101,12397,64,5084,0,0,0,0,0,0
5426,Titus Thut,I-Men,,,116,3166,58,14372,0,0,0,0,0,0
10073,Robert Flynn,I-Men,,,113,4399,60,8355,304,5134,0,0,0,0
50845,Jeremy Moore,I-Men,,,94,17917,0,0,0,0,0,0,0,0
41041,David Piffarerio,I-Men,,,94,17917,0,0,0,0,0,0,0,0
28725,Rex Brown,I-Men,,,94,17917,0,0,0,0,0,0,0,0
36591,Jerris Gay,I-Men,,,94,17917,0,0,0,0,0,0,0,0
72970,Paul Vannatta,I-Men,,,94,17917,0,0,0,0,0,0,0,0
5344,Dave Connelly,I-Men,,,94,17917,0,0,0,0,0,0,0,0
61577,Vincent Santucci,I-Men,,,94,17917,0,0,0,0,0,0,0,0
5258,Michael Utley,I-Men,,,94,17917,0,0,0,0,0,0,0,0
55209,Collin McKinley,I-Men,,,94,17917,0,0,0,0,0,0,0,0
31769,Dan Crawley,I-Men,,,94,17917,0,0,0,0,0,0,0,0
33107,Zach Devine,I-Men,,,105,8971,64,5084,316,3935,0,0,0,0
15414,Joe Silvestri,I-Men,,,109,6535,62,6415,305,5045,0,0,0,0
47379,Adam Yudman,I-Men,,,104,9828,60,8355,0,0,0,0,0,0
19881,Will Clark,I-Men,,,119,2290,54,16167,0,0,0,0,0,0
49310,Mike Gasparotto,I-Men,,,100,13376,64,5084,0,0,0,0,0,0
7512,Nathan Rutz,I-Men,,,111,5359,60,8355,308,4747,0,0,0,0
25697,joseph passanisi,I-Men,,,93,18645,0,0,0,0,0,0,0,0
58809,NIKOLAOS GKONIS,I-Men,,,93,18645,0,0,0,0,0,0,0,0
27835,Al Ornelas,I-Men,,,93,18645,0,0,0,0,0,0,0,0
14183,Jake Hernandez,I-Men,,,93,18645,0,0,0,0,0,0,0,0
23639,David Solfanelli,I-Men,,,93,18645,0,0,0,0,0,0,0,0
58047,Jon Derra,I-Men,,,93,18645,0,0,0,0,0,0,0,0
58541,damian Silva,I-Men,,,93,18645,0,0,0,0,0,0,0,0
61548,Kevin O'Keefe,I-Men,,,93,18645,0,0,0,0,0,0,0,0
62217,KC Jones,I-Men,,,93,18645,0,0,0,0,0,0,0,0
9592,Chris Alleaume,I-Men,,,113,4399,57,14755,0,0,0,0,0,0
36759,Robert Snyder,I-Men,,,94,17917,75,1247,0,0,0,0,0,0
51118,James Lippen,I-Men,,,109,6535,60,8355,311,4398,0,0,0,0
47914,MIKE CAMPOS,I-Men,,,111,5359,60,8355,300,5653,0,0,0,0
16899,Brian Greco,I-Men,,,92,19485,0,0,0,0,0,0,0,0
13365,jason palmisano,I-Men,,,92,19485,0,0,0,0,0,0,0,0
34824,Dean Walters,I-Men,,,92,19485,0,0,0,0,0,0,0,0
31943,Riccardo Colombo,I-Men,,,92,19485,0,0,0,0,0,0,0,0
29808,Andrew Hasdal,I-Men,,,92,19485,0,0,0,0,0,0,0,0
20299,Ben Creswell,I-Men,,,92,19485,0,0,0,0,0,0,0,0
41494,Floyd Patena,I-Men,,,92,19485,0,0,0,0,0,0,0,0
19015,Michael Hickey,I-Men,,,92,19485,0,0,0,0,0,0,0,0
51576,Chris Cardozo,I-Men,,,92,19485,0,0,0,0,0,0,0,0
49966,jason yanez,I-Men,,,92,19485,0,0,0,0,0,0,0,0
69701,William Mendez,I-Men,,,92,19485,0,0,0,0,0,0,0,0
79716,Scott Wolman,I-Men,,,92,19485,0,0,0,0,0,0,0,0
7840,Vincenzo Eterno,I-Men,,,101,12397,61,7203,0,0,0,0,0,0
47211,Joe Miranda,I-Men,,,116,3166,60,8355,278,8101,0,0,0,0
12440,Case Belcher,I-Men,,,126,793,48,18838,0,0,0,0,0,0
13603,Alexander Rafael,I-Men,,,126,793,48,18838,0,0,0,0,0,0
40311,Joshua Sherko,I-Men,,,97,15652,66,4082,0,0,0,0,0,0
32613,Kyle Swinford,I-Men,,,127,677,53,16605,340,2457,0,0,0,0
35243,Perrin Hendrick,I-Men,,,102,11497,60,8355,0,0,0,0,0,0
11999,Jacob Neilson-Phillips,I-Men,,,102,11497,60,8355,0,0,0,0,0,0
2440,Joshua Poe,I-Men,,,102,11497,60,8355,0,0,0,0,0,0
23253,Christian Korn,I-Men,,,102,11497,60,8355,0,0,0,0,0,0
34318,dave collins,I-Men,,,91,20344,0,0,0,0,0,0,0,0
34950,Paul Thomas,I-Men,,,91,20344,0,0,0,0,0,0,0,0
45271,Julian bach,I-Men,,,91,20344,0,0,0,0,0,0,0,0
46960,Jarrett Hlavaty,I-Men,,,91,20344,0,0,0,0,0,0,0,0
31308,Brock Burningham,I-Men,,,91,20344,0,0,0,0,0,0,0,0
25523,David Holland,I-Men,,,91,20344,0,0,0,0,0,0,0,0
33866,Fred Torres Jr,I-Men,,,91,20344,0,0,0,0,0,0,0,0
52252,Lazar Crawford,I-Men,,,91,20344,0,0,0,0,0,0,0,0
74242,David Skrabec,I-Men,,,91,20344,0,0,0,0,0,0,0,0
70173,Bobby Menbari,I-Men,,,91,20344,0,0,0,0,0,0,0,0
74311,Scott Rees,I-Men,,,91,20344,0,0,0,0,0,0,0,0
35907,Aaron SUSAC,I-Men,,,91,20344,0,0,0,0,0,0,0,0
62524,kory walton,I-Men,,,91,20344,0,0,0,0,0,0,0,0
25592,Tony Smith,I-Men,,,91,20344,0,0,0,0,0,0,0,0
73813,jason williams,I-Men,,,91,20344,0,0,0,0,0,0,0,0
15314,Court Wing,I-Men,,,91,20344,0,0,0,0,0,0,0,0
76085,Wesley Seipel,I-Men,,,108,7025,60,8355,303,5262,0,0,0,0
29125,Alex Coopman,I-Men,,,122,1496,56,15225,315,4001,0,0,0,0
60753,Johnny Berriochoa,I-Men,,,101,12397,60,8355,0,0,0,0,0,0
55745,Mekel Zapico,I-Men,,,101,12397,60,8355,0,0,0,0,0,0
9897,Matthew Monahan,I-Men,,,101,12397,60,8355,0,0,0,0,0,0
77603,Bryan Glasscock,I-Men,,,101,12397,60,8355,0,0,0,0,0,0
24751,Markus Kiefer,I-Men,,,101,12397,69,2910,298,5802,0,0,0,0
23236,Skyler Reeves,I-Men,,,107,7645,60,8355,304,5134,0,0,0,0
38362,Lance Larson,I-Men,,,109,6535,61,7203,283,7411,0,0,0,0
38854,Conrad Fox,I-Men,,,90,21273,0,0,0,0,0,0,0,0
51002,Ronald Rosser,I-Men,,,90,21273,0,0,0,0,0,0,0,0
53657,matt breeswine,I-Men,,,90,21273,0,0,0,0,0,0,0,0
26093,Warren Ellis,I-Men,,,90,21273,0,0,0,0,0,0,0,0
39747,Scott Freedland,I-Men,,,90,21273,0,0,0,0,0,0,0,0
31262,jason markarian,I-Men,,,90,21273,0,0,0,0,0,0,0,0
16989,Brad Priest,I-Men,,,90,21273,0,0,0,0,0,0,0,0
47136,Josh Caballero,I-Men,,,90,21273,0,0,0,0,0,0,0,0
62794,Michael Davis,I-Men,,,90,21273,0,0,0,0,0,0,0,0
27629,Jeff Carlisle,I-Men,,,90,21273,0,0,0,0,0,0,0,0
21133,Todd Ford,I-Men,,,90,21273,0,0,0,0,0,0,0,0
55620,Julian Castro,I-Men,,,90,21273,0,0,0,0,0,0,0,0
82684,Lanker Figueroa,I-Men,,,90,21273,0,0,0,0,0,0,0,0
12099,Ari Kasal,I-Men,,,90,21273,0,0,0,0,0,0,0,0
71723,Dylan Thomas,I-Men,,,90,21273,0,0,0,0,0,0,0,0
62453,Joseph Gibson,I-Men,,,90,21273,0,0,0,0,0,0,0,0
37442,Ian Sale,I-Men,,,90,21273,0,0,0,0,0,0,0,0
29798,Eric Rabinovitz,I-Men,,,90,21273,0,0,0,0,0,0,0,0
32541,David Visperas,I-Men,,,90,21273,0,0,0,0,0,0,0,0
60752,�?gúst �?gústsson,I-Men,,,90,21273,0,0,0,0,0,0,0,0
57286,Adrian Huzar,I-Men,,,90,21273,0,0,0,0,0,0,0,0
60497,Marko Isomaki,I-Men,,,90,21273,0,0,0,0,0,0,0,0
44843,Matthew Austen,I-Men,,,90,21273,0,0,0,0,0,0,0,0
12312,Lucas Richardson,I-Men,,,97,15652,63,5697,0,0,0,0,0,0
25170,Jon Bryan,I-Men,,,114,3989,51,17530,0,0,0,0,0,0
17646,Michael Wang,I-Men,,,110,5888,55,15680,0,0,0,0,0,0
65162,Christopher Hynes,I-Men,,,100,13376,60,8355,0,0,0,0,0,0
16293,Riccardo Mosciatti,I-Men,,,100,13376,60,8355,0,0,0,0,0,0
54335,Nick Grosso,I-Men,,,100,13376,60,8355,0,0,0,0,0,0
48960,brad hall,I-Men,,,100,13376,60,8355,0,0,0,0,0,0
64461,guillermo ricard,I-Men,,,106,8256,63,5697,279,7817,0,0,0,0
80579,Nicholas Brereton,I-Men,,,107,7645,60,8355,297,5901,0,0,0,0
9826,Justin VanSlyke,I-Men,,,89,22183,0,0,0,0,0,0,0,0
42382,John Woodman,I-Men,,,89,22183,0,0,0,0,0,0,0,0
51541,woody kora,I-Men,,,89,22183,0,0,0,0,0,0,0,0
76399,Jonny Knutson,I-Men,,,114,3989,60,8355,267,9874,0,0,0,0
41440,Adam Pearce,I-Men,,,116,3166,47,19285,0,0,0,0,0,0
63531,Anthony Lehn,I-Men,,,113,4399,60,8355,268,9709,0,0,0,0
59638,Jacob Condis,I-Men,,,88,22768,0,0,0,0,0,0,0,0
30945,Dave Ticconi,I-Men,,,88,22768,0,0,0,0,0,0,0,0
2632,Andrew Septer,I-Men,,,88,22768,0,0,0,0,0,0,0,0
22731,Jon Palmer,I-Men,,,88,22768,0,0,0,0,0,0,0,0
63095,Brian Buttolph,I-Men,,,88,22768,0,0,0,0,0,0,0,0
42419,dave harvey,I-Men,,,88,22768,0,0,0,0,0,0,0,0
75782,david nix,I-Men,,,88,22768,0,0,0,0,0,0,0,0
46592,Travis Ludwick,I-Men,,,88,22768,0,0,0,0,0,0,0,0
44875,Kevin Pilotte,I-Men,,,88,22768,0,0,0,0,0,0,0,0
50276,Chester Walters,I-Men,,,88,22768,0,0,0,0,0,0,0,0
15946,Jordan Woods,I-Men,,,88,22768,0,0,0,0,0,0,0,0
78298,Chris Adams,I-Men,,,88,22768,0,0,0,0,0,0,0,0
26681,Matt Bangerter,I-Men,,,88,22768,0,0,0,0,0,0,0,0
32744,Gonzalo Montes de Oca,I-Men,,,88,22768,0,0,0,0,0,0,0,0
44855,Bryan Lewis,I-Men,,,99,14473,60,8355,0,0,0,0,0,0
45909,Starell Cox,I-Men,,,97,15652,61,7203,0,0,0,0,0,0
70907,James Robbins,I-Men,,,107,7645,56,15225,0,0,0,0,0,0
9661,Kenny Hunter,I-Men,,,88,22768,87,111,0,0,0,0,0,0
25880,Chris Nash,I-Men,,,102,11497,60,8355,330,3028,0,0,0,0
46807,Moses Benny,I-Men,,,111,5359,51,17530,0,0,0,0,0,0
62290,Troy Ludwig,I-Men,,,110,5888,52,17049,0,0,0,0,0,0
20474,Jai Hobbs,I-Men,,,99,14473,66,4082,311,4398,0,0,0,0
40688,Michael Segev,I-Men,,,106,8256,57,14755,0,0,0,0,0,0
51123,Jake Holmberg,I-Men,,,91,20344,90,19,333,2884,0,0,0,0
55528,Owen Puttock,I-Men,,,105,8971,58,14372,0,0,0,0,0,0
8794,luis vildosola,I-Men,,,98,15023,60,8355,0,0,0,0,0,0
59072,Mitchell Rosser,I-Men,,,87,23388,0,0,0,0,0,0,0,0
25853,Johan Gustavsson,I-Men,,,87,23388,0,0,0,0,0,0,0,0
41852,Tony Yacu,I-Men,,,87,23388,0,0,0,0,0,0,0,0
41225,Sam Nazzaro,I-Men,,,87,23388,0,0,0,0,0,0,0,0
15023,Chris Cunningham,I-Men,,,87,23388,0,0,0,0,0,0,0,0
11471,Gary Morrison,I-Men,,,87,23388,0,0,0,0,0,0,0,0
66040,Ryan Foster,I-Men,,,87,23388,0,0,0,0,0,0,0,0
33927,Tyler Bates,I-Men,,,87,23388,0,0,0,0,0,0,0,0
56169,Burton Hanson,I-Men,,,87,23388,0,0,0,0,0,0,0,0
18184,Steven Johnston,I-Men,,,87,23388,0,0,0,0,0,0,0,0
69644,Todd Baylor,I-Men,,,87,23388,0,0,0,0,0,0,0,0
8938,Stuart Briggs,I-Men,,,106,8256,60,8355,286,7081,0,0,0,0
10325,Callum Owen,I-Men,,,101,12397,61,7203,313,4224,0,0,0,0
4004,manny aguillon,I-Men,,,97,15652,60,8355,0,0,0,0,0,0
38339,Carlos Pareja,I-Men,,,97,15652,60,8355,0,0,0,0,0,0
46747,Chris Melhoff,I-Men,,,86,24116,0,0,0,0,0,0,0,0
8415,Ryan Moccia,I-Men,,,86,24116,0,0,0,0,0,0,0,0
57741,Simon Gadd,I-Men,,,86,24116,0,0,0,0,0,0,0,0
60837,Julian Vedrilla,I-Men,,,86,24116,0,0,0,0,0,0,0,0
70041,Micah Bouloy,I-Men,,,86,24116,0,0,0,0,0,0,0,0
32196,David Doyle,I-Men,,,86,24116,0,0,0,0,0,0,0,0
52460,James Emmerling,I-Men,,,86,24116,0,0,0,0,0,0,0,0
53005,Robert Dennis,I-Men,,,86,24116,0,0,0,0,0,0,0,0
39665,Chris Clark,I-Men,,,86,24116,0,0,0,0,0,0,0,0
66894,Kevin Meisch,I-Men,,,86,24116,0,0,0,0,0,0,0,0
42761,Steve Bender,I-Men,,,93,18645,63,5697,0,0,0,0,0,0
79788,Adrian Newton,I-Men,,,106,8256,54,16167,0,0,0,0,0,0
36743,Mark Obert,I-Men,,,91,20344,66,4082,0,0,0,0,0,0
40937,Ryan Klembecki,I-Men,,,87,23388,76,1056,0,0,0,0,0,0
40194,Justin Eggspuehler,I-Men,,,104,9828,57,14755,0,0,0,0,0,0
15583,Dustin Pickert,I-Men,,,96,16352,65,4529,319,3763,0,0,0,0
30753,Ryan Cage,I-Men,,,99,14473,63,5697,310,4514,0,0,0,0
61396,Thomas Pierson,I-Men,,,96,16352,60,8355,0,0,0,0,0,0
54669,Joe Capitano,I-Men,,,96,16352,60,8355,0,0,0,0,0,0
63839,Robson Silbanuz,I-Men,,,85,24872,0,0,0,0,0,0,0,0
21348,Robert Christian,I-Men,,,85,24872,0,0,0,0,0,0,0,0
34835,David Paine,I-Men,,,85,24872,0,0,0,0,0,0,0,0
25948,Carlos Andres Herrera,I-Men,,,85,24872,0,0,0,0,0,0,0,0
55514,Ed Siu,I-Men,,,85,24872,0,0,0,0,0,0,0,0
46271,Jonathan Diaz,I-Men,,,85,24872,0,0,0,0,0,0,0,0
82271,Marc Hicks,I-Men,,,85,24872,0,0,0,0,0,0,0,0
77554,Brett Bradshaw,I-Men,,,85,24872,0,0,0,0,0,0,0,0
53603,Michael Silke,I-Men,,,85,24872,0,0,0,0,0,0,0,0
60425,Jim Rochester,I-Men,,,85,24872,0,0,0,0,0,0,0,0
74606,Sachin Sinha,I-Men,,,85,24872,0,0,0,0,0,0,0,0
38597,Michael Creque,I-Men,,,85,24872,0,0,0,0,0,0,0,0
44129,Jim Eaton,I-Men,,,85,24872,0,0,0,0,0,0,0,0
38065,Ryan jones,I-Men,,,85,24872,0,0,0,0,0,0,0,0
36302,Aaron Sprouse,I-Men,,,119,2290,56,15225,283,7411,0,0,0,0
32409,Jeremy Fabregas,I-Men,,,93,18645,62,6415,0,0,0,0,0,0
55894,Jesse Lucier,I-Men,,,103,10636,60,8355,294,6172,0,0,0,0
69732,Jon Reiner,I-Men,,,103,10636,60,8355,294,6172,0,0,0,0
34544,Kevin Lawrence,I-Men,,,104,9828,61,7203,276,8322,0,0,0,0
54648,Steve Clare,I-Men,,,96,16352,65,4529,310,4514,0,0,0,0
26055,Daylin McGinley,I-Men,,,114,3989,60,8355,245,13145,0,0,0,0
24936,Peter Cipolletti,I-Men,,,105,8971,53,16605,0,0,0,0,0,0
57316,Jonathan Peck,I-Men,,,102,11497,59,14098,0,0,0,0,0,0
82765,sean Lewis,I-Men,,,84,25641,0,0,0,0,0,0,0,0
58861,Ian Taylor,I-Men,,,84,25641,0,0,0,0,0,0,0,0
41809,Ethan Olson,I-Men,,,84,25641,0,0,0,0,0,0,0,0
29673,Ryan Coffield,I-Men,,,84,25641,0,0,0,0,0,0,0,0
71488,Charles Negaro,I-Men,,,84,25641,0,0,0,0,0,0,0,0
45204,Brandon Reese,I-Men,,,84,25641,0,0,0,0,0,0,0,0
50322,Matthew Terrill,I-Men,,,84,25641,0,0,0,0,0,0,0,0
69196,ryan mckelvy,I-Men,,,84,25641,0,0,0,0,0,0,0,0
33512,Keith steigbigel,I-Men,,,84,25641,0,0,0,0,0,0,0,0
34791,Bill Kotzin,I-Men,,,107,7645,50,18026,0,0,0,0,0,0
61017,Maurice Dotson,I-Men,,,95,17102,72,1928,288,6732,0,0,0,0
26565,Drew Nadeau,I-Men,,,106,8256,51,17530,0,0,0,0,0,0
8637,Anthony Ferraresi,I-Men,,,116,3166,60,8355,238,14430,0,0,0,0
38250,Mark Cerni,I-Men,,,106,8256,63,5697,252,12021,0,0,0,0
51777,David Rice,I-Men,,,91,20344,63,5697,0,0,0,0,0,0
73817,Keith Montero,I-Men,,,110,5888,60,8355,252,12021,0,0,0,0
58198,Michael Muise,I-Men,,,94,17917,60,8355,0,0,0,0,0,0
61136,joshua kauffman,I-Men,,,94,17917,60,8355,0,0,0,0,0,0
10232,Rod FARDELL,I-Men,,,83,26273,0,0,0,0,0,0,0,0
68478,scott hyde,I-Men,,,83,26273,0,0,0,0,0,0,0,0
39861,Omar Guerra,I-Men,,,83,26273,0,0,0,0,0,0,0,0
20217,Clarke Caudill,I-Men,,,83,26273,0,0,0,0,0,0,0,0
80960,Alistair Smith,I-Men,,,83,26273,0,0,0,0,0,0,0,0
44980,Brian Murray,I-Men,,,83,26273,0,0,0,0,0,0,0,0
48012,Julien Comat,I-Men,,,83,26273,0,0,0,0,0,0,0,0
8440,Match Murphy,I-Men,,,108,7025,47,19285,0,0,0,0,0,0
52634,michael hett,I-Men,,,103,10636,55,15680,0,0,0,0,0,0
34049,Manny Fajardo,I-Men,,,106,8256,60,8355,267,9874,0,0,0,0
77587,stephen neugebauer,I-Men,,,100,13376,74,1461,254,11752,0,0,0,0
36837,Eric Schulte,I-Men,,,103,10636,64,5084,260,10932,0,0,0,0
35926,Ozren Durdevic,I-Men,,,92,19485,61,7203,0,0,0,0,0,0
10680,Alex Duff,I-Men,,,111,5359,57,14755,289,6630,0,0,0,0
69372,PATRICK MORGAN,I-Men,,,91,20344,62,6415,0,0,0,0,0,0
74412,Rob Scott,I-Men,,,99,14473,60,8355,316,3935,0,0,0,0
80142,Moises Nava,I-Men,,,104,9828,52,17049,0,0,0,0,0,0
30490,Harish Reddy,I-Men,,,82,26903,0,0,0,0,0,0,0,0
52710,Bert Chandler,I-Men,,,82,26903,0,0,0,0,0,0,0,0
26283,Gareth Carver,I-Men,,,82,26903,0,0,0,0,0,0,0,0
23478,Chad Trease,I-Men,,,82,26903,0,0,0,0,0,0,0,0
25864,simon kornberg,I-Men,,,82,26903,0,0,0,0,0,0,0,0
35492,John Lucarelli,I-Men,,,82,26903,0,0,0,0,0,0,0,0
37183,Scott Feurt,I-Men,,,108,7025,60,8355,255,11602,0,0,0,0
17294,Ryan Carbone,I-Men,,,105,8971,50,18026,0,0,0,0,0,0
65119,Dan Anderson,I-Men,,,93,18645,60,8355,0,0,0,0,0,0
17355,Andrew Padilla,I-Men,,,86,24116,69,2910,0,0,0,0,0,0
81440,Jacob McLaughlin,I-Men,,,119,2290,33,24791,0,0,0,0,0,0
30889,federico fagnani,I-Men,,,126,793,30,26303,0,0,0,0,0,0
61005,Nathan McFetters,I-Men,,,103,10636,60,8355,277,8177,0,0,0,0
53246,Johnmichael Daog,I-Men,,,100,13376,69,2910,260,10932,0,0,0,0
31224,thomas wubben,I-Men,,,109,6535,43,20915,0,0,0,0,0,0
38455,patrick grogg,I-Men,,,100,13376,61,7203,287,6966,0,0,0,0
10264,Derek Freiberg,I-Men,,,104,9828,62,6415,257,11317,0,0,0,0
44298,Aaron Joshua,I-Men,,,81,27573,0,0,0,0,0,0,0,0
2756,Brian Wohlgemuth,I-Men,,,81,27573,0,0,0,0,0,0,0,0
66175,Yngvi Steindorsson,I-Men,,,81,27573,0,0,0,0,0,0,0,0
14007,Jose Lajara,I-Men,,,81,27573,0,0,0,0,0,0,0,0
65514,Patrick Tsai,I-Men,,,81,27573,0,0,0,0,0,0,0,0
45205,Kunle Thomas,I-Men,,,81,27573,0,0,0,0,0,0,0,0
43549,Adriano Mazzaferro,I-Men,,,81,27573,0,0,0,0,0,0,0,0
75412,Philip Tam,I-Men,,,81,27573,0,0,0,0,0,0,0,0
53727,Matthew Knaus,I-Men,,,81,27573,0,0,0,0,0,0,0,0
36812,Gabriel Amato,I-Men,,,81,27573,0,0,0,0,0,0,0,0
47908,Troy Donnell,I-Men,,,81,27573,0,0,0,0,0,0,0,0
55855,Jeremy Smith,I-Men,,,81,27573,0,0,0,0,0,0,0,0
35036,Alex Bernal,I-Men,,,81,27573,0,0,0,0,0,0,0,0
32754,Shawn Gorham,I-Men,,,81,27573,0,0,0,0,0,0,0,0
78410,Christopher Stark,I-Men,,,81,27573,0,0,0,0,0,0,0,0
79603,Alex Dreyer,I-Men,,,81,27573,0,0,0,0,0,0,0,0
50735,Francisco Pena,I-Men,,,81,27573,0,0,0,0,0,0,0,0
63010,Rafael Maciel,I-Men,,,81,27573,0,0,0,0,0,0,0,0
70061,James Quilenderino,I-Men,,,120,1995,31,25640,0,0,0,0,0,0
69180,Dustin Jarvis,I-Men,,,103,10636,52,17049,0,0,0,0,0,0
59239,Chris Migliaro,I-Men,,,95,17102,62,6415,314,4179,0,0,0,0
66503,jonas lundin,I-Men,,,107,7645,45,20147,0,0,0,0,0,0
55316,Jacob Anderson,I-Men,,,92,19485,60,8355,0,0,0,0,0,0
30086,jonathan johnston,I-Men,,,102,11497,71,2243,239,14193,0,0,0,0
22494,William Hill,I-Men,,,105,8971,56,15225,319,3763,0,0,0,0
27744,Eben Smith,I-Men,,,100,13376,57,14755,0,0,0,0,0,0
5453,Brian Diez,I-Men,,,80,28235,0,0,0,0,0,0,0,0
21433,Dave Atkins,I-Men,,,80,28235,0,0,0,0,0,0,0,0
52445,Joe Belesi,I-Men,,,80,28235,0,0,0,0,0,0,0,0
12025,Brian Mason,I-Men,,,80,28235,0,0,0,0,0,0,0,0
76383,Paul Loeung,I-Men,,,80,28235,0,0,0,0,0,0,0,0
68970,Justin Harmon,I-Men,,,80,28235,0,0,0,0,0,0,0,0
74125,Jeff Kerley,I-Men,,,80,28235,0,0,0,0,0,0,0,0
77681,Scott Cameron,I-Men,,,80,28235,0,0,0,0,0,0,0,0
80989,Pete Escobar,I-Men,,,80,28235,0,0,0,0,0,0,0,0
45903,Nick Forsyth,I-Men,,,120,1995,30,26303,0,0,0,0,0,0
42410,Jeffrey levine,I-Men,,,101,12397,64,5084,260,10932,0,0,0,0
80193,Derek Osen,I-Men,,,94,17917,68,3235,284,7291,0,0,0,0
58831,Brian Bonus,I-Men,,,90,21273,61,7203,0,0,0,0,0,0
26996,Matthew Bascue,I-Men,,,117,2849,31,25640,0,0,0,0,0,0
19787,Shane Upchurch,I-Men,,,100,13376,63,5697,270,9432,0,0,0,0
60825,Ben Manganaro,I-Men,,,118,2545,59,14098,253,11883,0,0,0,0
62859,Aaron Hickenbottom,I-Men,,,102,11497,52,17049,0,0,0,0,0,0
19479,Trevor Staff,I-Men,,,85,24872,85,184,323,3520,0,0,0,0
66294,Josh Alhadeff,I-Men,,,100,13376,56,15225,0,0,0,0,0,0
60306,Maxime CONDEMI,I-Men,,,106,8256,63,5697,237,14679,0,0,0,0
52210,Joakim Vester-Petersen,I-Men,,,104,9828,60,8355,264,10458,0,0,0,0
15799,Ralph Bracamonte,I-Men,,,99,14473,63,5697,275,8493,0,0,0,0
8967,Ryan Mensching,I-Men,,,101,12397,61,7203,272,9074,0,0,0,0
20201,Steve Bowler,I-Men,,,91,20344,60,8355,0,0,0,0,0,0
42643,Chris Alberts,I-Men,,,91,20344,60,8355,0,0,0,0,0,0
66301,Jason Woodard,I-Men,,,91,20344,60,8355,0,0,0,0,0,0
21205,Dom Lawson,I-Men,,,109,6535,61,7203,236,14981,0,0,0,0
36367,John Gibson,I-Men,,,102,11497,60,8355,272,9074,0,0,0,0
56030,Jose Solorzano,I-Men,,,79,28997,0,0,0,0,0,0,0,0
31211,Vinay Kothandapani,I-Men,,,79,28997,0,0,0,0,0,0,0,0
63632,Mario Gallegos,I-Men,,,79,28997,0,0,0,0,0,0,0,0
78329,Jam Jam Walton,I-Men,,,79,28997,0,0,0,0,0,0,0,0
54013,Tom Bowyer,I-Men,,,104,9828,47,19285,0,0,0,0,0,0
22260,Eric Harris,I-Men,,,106,8256,43,20915,0,0,0,0,0,0
67880,franciel felisberto,I-Men,,,108,7025,57,14755,283,7411,0,0,0,0
29043,Brad Abel,I-Men,,,86,24116,64,5084,0,0,0,0,0,0
46248,Blake Pickett,I-Men,,,93,18645,75,1247,270,9432,0,0,0,0
48352,Larry Canoni,I-Men,,,78,29368,0,0,0,0,0,0,0,0
40695,Ryan Magyar,I-Men,,,78,29368,0,0,0,0,0,0,0,0
40080,Craig Smidt,I-Men,,,78,29368,0,0,0,0,0,0,0,0
70273,Aaron Bratkovics,I-Men,,,78,29368,0,0,0,0,0,0,0,0
34895,Ivan Gonzalez,I-Men,,,78,29368,0,0,0,0,0,0,0,0
37859,Scott Mainwaring,I-Men,,,78,29368,0,0,0,0,0,0,0,0
17620,Brian Ballard,I-Men,,,78,29368,0,0,0,0,0,0,0,0
33364,Rafael Anria,I-Men,,,78,29368,0,0,0,0,0,0,0,0
21687,Barry Canavan,I-Men,,,78,29368,0,0,0,0,0,0,0,0
56067,Mattis Wahlby,I-Men,,,111,5359,35,24037,0,0,0,0,0,0
81936,john castro,I-Men,,,117,2849,59,14098,250,12454,0,0,0,0
35157,Mike McCorkell,I-Men,,,104,9828,61,7203,250,12454,0,0,0,0
67144,Mathew Elliott,I-Men,,,100,13376,54,16167,0,0,0,0,0,0
17957,Robert Rutherford,I-Men,,,90,21273,60,8355,0,0,0,0,0,0
10608,andrew collison,I-Men,,,90,21273,60,8355,0,0,0,0,0,0
77759,Pete Johnson,I-Men,,,90,21273,60,8355,0,0,0,0,0,0
45087,Delbert Joo,I-Men,,,127,677,44,20544,275,8493,0,0,0,0
9954,Jarrod Davis,I-Men,,,87,23388,62,6415,0,0,0,0,0,0
81896,John Murphy,I-Men,,,77,29812,0,0,0,0,0,0,0,0
80491,bryce schultze,I-Men,,,77,29812,0,0,0,0,0,0,0,0
